SUPER_OPEID,mr_kq5_pq1,mr_ktop1_pq1,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top5pc,par_top1pc,k_median,k_top5pc,k_top1pc
3954,0.025976531,9.1228273e-4,91200,0.072166279,0.12566967,0.18165889,0.24427673,0.37622845,0.095030814,0.014564703,46000,0.10312298,0.017167008
2454,0.0084636854,0,83800,0.051035069,0.12222447,0.23033568,0.31767631,0.27872851,0.037924789,0.0031417599,38900,0.043566991,0.0060750679
3152,0.01706117,8.896488e-4,77500,0.087949231,0.14463049,0.22600357,0.3006334,0.24078335,0.041379791,0.0064068069,37800,0.062029429,0.012480817
3818,0.012052436,4.6281159e-5,77700,0.10743839,0.13285026,0.229063,0.28713927,0.24350908,0.050963953,0.0057146288,38000,0.070731945,0.0069492985
1774,0.019408904,0.0049604098,132000,0.043047916,0.070048943,0.12133326999999999,0.18332528,0.58224463,0.30216774,0.091139391,61700,0.28656197,0.11037894
3125,0.01036342,4.6299768e-4,85200,0.065327711,0.12852679,0.20548719,0.29390636,0.30675191,0.068021096,0.0096912095,39100,0.069983162,0.010499071
26,0.012256199,5.0701405e-4,128200,0.037007682,0.067937747,0.12318254,0.193055,0.57881707,0.27911937,0.082355857,48300,0.14976387,0.034540001
1417,0.017135376,8.1910024e-4,110300,0.036613487,0.078227118,0.13606982,0.25024489,0.49884468,0.11462477,0.013716867,56700,0.16079386,0.026794376
3651,0.01315752,2.0396748e-5,116700,0.045936991,0.081897981,0.13240796,0.21885073,0.52090633,0.16793294,0.025354756,44200,0.087695859,0.017143784
3127,0.0064703356,4.1319488e-4,128400,0.017676987,0.051321264,0.10971996,0.23096098,0.59032083,0.2478462,0.06234473,57300,0.17496963,0.043864775
1431,0.0087063462,3.6523925e-4,131400,0.022330891,0.050551482,0.10126182,0.20010483,0.62575102,0.20028765,0.029069221,57700,0.16502994000000001,0.034241315
1371,0.014104524,0.0012180753,152000,0.02979118,0.071277805,0.10099011,0.15811822,0.63982272,0.37421027,0.15463535,51200,0.18252847,0.053897489
2323,0.018596377,8.9852663e-4,85200,0.09951517,0.1368062,0.16913873,0.25278294,0.34175703,0.055855766,0.0033545042,45600,0.093751162,0.024916308
1795,0.011167428,0.0014174253,96700,0.050245591,0.091541134,0.17930093,0.27580488,0.40310758,0.10592167,0.020798163,41600,0.077853061,0.016742935
3045,0.0098107625,0.0012144683,81800,0.064376891,0.11618872,0.25532633,0.3232013,0.24090683,0.053157926,0.0061462289,39900,0.060289469,0.006193819
1535,0.026087113,0.002116537,106100,0.060965687,0.10196923,0.14784411,0.21546605,0.47375494,0.15833993,0.027280813,56700,0.20060854,0.049404506
1598,0.01061404,0.0010381811,127400,0.030116081,0.063871391,0.11046272,0.2014128,0.59413707,0.22195308,0.044124398,49900,0.16569178,0.042742815
1422,0.013198072,3.0669081e-4,106300,0.043521419,0.095023975,0.15621334,0.23905876,0.46618244,0.17629012,0.036005009,47400,0.1026636,0.018225562
1,0.017558586,2.8338036e-4,75200,0.10804315,0.16466863,0.21406829,0.26126996,0.25195,0.033389255,0.0045872247,35600,0.039504401,0.0032624404
34,0.049141705,0.0018027746,65700,0.15731335,0.20377544,0.18841916,0.19899848,0.25149372,0.04939479,0.0071148989,45400,0.10566637,0.016517583
1626,0.015251331,6.3386059e-4,86600,0.064205162,0.11762749,0.21348567,0.28676087,0.3179208,0.061518818,0.0072893756,41300,0.089709438,0.014744344
86,0.021192649,0.0010620097,109000,0.050846785,0.094947681,0.14211191,0.22566721,0.48642641,0.13610686,0.020003837,59700,0.20905009,0.050034557
1804,0.0096931811,6.8293494e-4,86100,0.053601928,0.1271763,0.21821749,0.29626992,0.3047342,0.046793453,0.0082277767,40600,0.047788441,0.010273321
1892,0.010060681,9.7488123e-4,114700,0.031409197,0.066570669,0.13972484,0.24048454,0.52181089,0.1804378,0.031133361,52600,0.15111133,0.036965169
1948,0.0095507437,9.6891943e-4,116600,0.032509305,0.069946267,0.13325256,0.23443474,0.52985716,0.19324908,0.038964372,47300,0.13324073,0.032199707
1989,0.0095957257,4.512236e-4,98800,0.05591904,0.099203363,0.16434902,0.26118404,0.41934454,0.11675198,0.021570805,40100,0.089970231,0.017715285
1216,0.036298785,0.0011878135,72300,0.12084086,0.16370192,0.2180692,0.21914649,0.27824163,0.063403547,0.010273737,48600,0.10500738,0.019920804
2031,0.027127836,7.733517e-4,75800,0.13466993,0.14906079,0.19791061,0.25342551,0.26493341,0.058957808,0.010337069,39200,0.086538792,0.01616993
2020,0.036614422,0.0014642936,59700,0.2035144,0.19439436,0.20504481,0.2265296,0.17051686,0.022082061,0.0047688931,35000,0.06887047,0.010521183
1999,0.012302854,3.0674803e-4,87400,0.074549481,0.12853259,0.18869424,0.29024348,0.31798023,0.057611182,0.0097449478,39800,0.059839364,0.010073212
133,0.013956944,5.2320998e-4,72600,0.097396366,0.16574511,0.24548033,0.28926125,0.20211698,0.039024718,0.0055598435,34300,0.035990041,0.0052734856
2992,0.024269696,0.0013186499,79700,0.056419801,0.1279424,0.23831819,0.34250522,0.23481447,0.030619044,0.0029347639,49800,0.084601291,0.018409347
3588,0.019624859,8.7326759e-4,83700,0.079837069,0.14528772,0.19377241,0.28284341,0.29825941,0.068397649,0.0083284406,40100,0.053871296,0.0068478873
3746,0.0076948632,4.9952231e-4,133800,0.012670392,0.04688549,0.086939037,0.20060411,0.65290099,0.17115189,0.018898731,50000,0.12307138,0.017843604
211,0.022417931,7.116333e-4,102800,0.076429851,0.12226179,0.14375645,0.20223223,0.45531973,0.11241752,0.012872607,53500,0.1429535,0.027418774
11644,0.038532518,4.1558026e-4,53900,0.18132535,0.23515488,0.24915615,0.21638721,0.11797655,0.013852184,0.0021478515,40100,0.048469506,0.0036432673
125,0.020928269,6.2992959e-4,100000,0.057736896,0.099858306,0.15718114,0.25859433,0.42662925,0.092818469,0.011134544,51700,0.12086326,0.021816004
3509,0.012482209,1.5977857e-4,83000,0.10180609,0.15564367,0.18038303,0.24701527,0.31515202,0.070566155,0.010609661,36100,0.050791312,0.0090200705
1536,0.029765638,0.0028833125,110100,0.074726261,0.11870562,0.13990234,0.17140992,0.49525592,0.24611408,0.073890842,54800,0.20582907,0.059793416
2325,0.015084569,0.0017168189,156100,0.029959381,0.050566744,0.081920892,0.14884299,0.68870997,0.33774725,0.091540948,68700,0.30114353,0.10064525
2326,0.023838041,0.0023805117,105200,0.065978937,0.086117849,0.1311367,0.26274142,0.45402506,0.0832467,0.01078783,50200,0.12215069,0.025322601
2327,0.01624147,5.8072555e-4,94500,0.06242875,0.093101904,0.17911196,0.30588263,0.35947466,0.041705597,0.0097015444,38700,0.044882979,0.0071207536
81,0.011697055,7.4294565e-4,101600,0.03832316,0.083964556,0.16262878,0.2871508,0.42793268,0.10114295,0.012554858,48800,0.11352486,0.021952663
2440,0.016521731,9.9206087e-4,109100,0.069760583,0.099913247,0.12860388,0.2108826,0.4908396,0.21247634,0.053949352,43300,0.13310859,0.033097833
79,0.011646654,6.0673495e-4,103000,0.039157424,0.093828693,0.15933672,0.26143798,0.44623908,0.12146477,0.019538336,48800,0.13983485,0.032811757
1029,0.01024286,7.358678e-5,77600,0.081679031,0.16149949,0.20795,0.31385708,0.23501448,0.049020357,0.0058866902,31300,0.022010101,0.0046276301
2536,0.013028888,1.3244718e-6,82400,0.084313102,0.14365515,0.20115541,0.25179568,0.31908056,0.105873,0.024568003,34600,0.053753834,0.0089269513
2537,0.018436743,0.0017162486,59700,0.15402278,0.2140559,0.25570112,0.2715551,0.10466519,0.017345272,0.00330856,32200,0.031438828,0.0091207735
1004,0.010199877,0,87700,0.071889646,0.10779097,0.19161829,0.31483826,0.31386271,0.065403573,0.011864443,34900,0.029365901,0.0061690733
2949,0.012975934,1.5502357e-5,57100,0.17657922,0.22831354,0.22264776,0.24645513,0.12600437,0.022092439,0.0022815764,38100,0.027910851,0.0025935299
3083,0.011336589,0.001284437,83400,0.042984858,0.1148709,0.24173552,0.36314759,0.23726119,0.046641998,0.0055809291,44100,0.078584008,0.019196246
71,0.012720068,4.0815069e-4,89400,0.044165567,0.10762726,0.20541333,0.31616646,0.32662731,0.073566742,0.0122106,45200,0.090472244,0.017973633
2568,0.011658425,6.7631056e-4,103500,0.040885717,0.089642033,0.16196904,0.26061362,0.44688964,0.11722218,0.020711908,45900,0.099006183,0.019549327
2569,0.018881215,4.7213543e-4,90400,0.065142937,0.12610745,0.18679658,0.25228137,0.3696717,0.095573969,0.016583877,41500,0.076922856,0.011868726
2050,0.010725766,6.2388513e-5,89600,0.052310489,0.10201892,0.18437415,0.32186097,0.33943552,0.051553447,0.0064167604,48100,0.082563862,0.01375953
2589,0.011960809,6.2590512e-4,109900,0.035816401,0.074540883,0.13989633,0.25980198,0.4899444,0.13849328,0.019467864,49100,0.10333375,0.017190706
1397,0.018366631,5.1887302e-5,84900,0.076825425,0.13065687,0.20414646,0.26214132,0.32622993,0.051213652,0.011442375,49800,0.094450653,0.0098265149
2663,0.020363495,3.7016632e-4,73900,0.13551675,0.16350628,0.19657204,0.24831542,0.25608957,0.049092155,0.0056410977,34900,0.06256517,0.010558767
2015,0.030657338,6.6367112e-4,66400,0.16552918,0.19019547,0.19419244,0.23009197,0.21999089,0.040072687,0.0046451162,36500,0.051973648,0.0073013436
1016,0.014887502,4.2706306e-4,80300,0.087119646,0.15052317,0.19832087,0.29640329,0.26763302,0.040867947,0.0048658345,36000,0.041117992,0.0039490126
2907,0.0070221387,4.380797e-5,90600,0.056571834,0.14123946,0.17510678,0.25199813,0.3750838,0.098242886,0.020387111,36500,0.051562153,0.0065212455
2974,0.011518728,8.7036582e-4,129500,0.034589846,0.068632163,0.1071476,0.19565463,0.59397578,0.24382034,0.05515445,54200,0.20775159,0.06003245
2975,0.01638039,3.142049e-4,92300,0.065462716,0.12098413,0.17214188,0.27457565,0.36683562,0.07904695,0.012450166,42700,0.077334829,0.0093921674
2976,0.012650148,5.660468e-4,88700,0.067847729,0.12807615,0.18553525,0.27529654,0.34324431,0.071927674,0.010757326,36800,0.041021261,0.0055589657
2954,0.019961538,2.6338612e-5,63600,0.15239432,0.183586,0.25160229,0.26063064,0.15178674,0.02475797,0.0032469039,33100,0.025477607,0.0049773487
2984,0.0071167783,0,106500,0.036087096,0.086572692,0.15570179,0.24843581,0.47320253,0.1260169,0.018397406,41700,0.075282581,0.011134278
3981,0.01387042,6.5260559e-5,106800,0.040750682,0.08676146,0.14616615,0.25595206,0.47036976,0.14473946,0.02323187,32000,0.074651808,0.017694455
3005,0.015714563,3.7313631e-4,90000,0.045188226,0.096275561,0.20350796,0.32874256,0.32628566,0.075476423,0.0093605071,49400,0.11220856,0.023029741
9841,0.016936943,7.0068804e-6,88900,0.062247403,0.11948549,0.19096777,0.28163308,0.34566623,0.07306087,0.0098033138,42400,0.072819844,0.0094480962
1585,0.012176153,4.8715892e-4,96300,0.045676436,0.081763141,0.17831571,0.30801776,0.38622701,0.075854376,0.009512797,40700,0.048570197,0.0065580523
3594,0.014619863,2.2100797e-4,98700,0.064119831,0.10882293,0.15765218,0.24828285,0.42112225,0.096678354,0.01073633,42000,0.070211031,0.010072604
1349,0.010328252,1.7984951e-4,99000,0.044979308,0.098139837,0.16631477,0.27739489,0.41317123,0.10127679,0.016160561,40900,0.05559225,0.0096520502
1890,0.01121862,6.0614594e-4,88700,0.035094127,0.10119747,0.21223864,0.35137212,0.3000977,0.05335895,0.0055153654,45800,0.073047198,0.013350355
2371,0.010495855,2.5840962e-5,79700,0.060675502,0.12315992,0.24740532,0.31957319,0.24918608,0.071293212,0.013451326,32800,0.044638686,0.009630763
1840,0.0089727286,0.001743529,165400,0.014379559,0.034294952,0.067018472,0.15958732,0.72471964,0.38491514,0.10973148,78800,0.36723471,0.13185537
3184,0.019244652,0.001142643,98500,0.063189194,0.11326145,0.16509698,0.23576349,0.42268878,0.13092914,0.024519233,47200,0.15473305,0.039944656
3223,0.014200409,0.001079015,108700,0.048773333,0.082292229,0.1516768,0.2331641,0.48409355,0.17599382,0.034714233,43700,0.10008739,0.021415345
3378,0.020525046,0.0051114415,175300,0.03535334,0.054813433,0.087624341,0.12277757,0.69943136,0.43123245,0.15717262,91800,0.46086511,0.22542852
20988,0.030338196,4.5394519e-4,56000,0.16578573,0.23045215,0.24418385,0.22616728,0.13341105,0.020015555,0.0045461552,35200,0.055327371,0.0058308071
1980,0.015828652,1.3034676e-4,57400,0.20491992,0.20542082,0.21400131,0.22778048,0.14787747,0.03725183,0.0055227764,32000,0.039722666,0.022408836
108,0.01799047,7.8051985e-4,91200,0.056858778,0.10692714,0.19258267,0.28368446,0.35994703,0.083429106,0.011291191,48900,0.12799577,0.021801345
3224,0.0092387525,8.647392e-5,117600,0.028114699,0.064863957,0.12833138,0.24557093,0.53311896,0.18985225,0.034712646,56100,0.14184012,0.026395787
3797,0.0073641879,6.49305e-4,129700,0.02276466,0.064246103,0.12552109,0.20590687,0.58156127,0.28037855,0.072393171,51400,0.16040373,0.036235794
1322,0.017173236,0,108400,0.053098477,0.096628301,0.15666895,0.22680797,0.46679628,0.18230473,0.04996955,47700,0.10949229,0.022777023
3414,0.015883412,0,105900,0.046992503,0.093326107,0.14824849,0.24183902,0.46959391,0.12311371,0.017448971,53400,0.13097227,0.021815607
3744,0.0064246743,4.286216e-4,180600,0.01736581,0.038682662,0.058311593,0.14334388,0.74229604,0.41795814,0.125304,69600,0.31483972,0.11198997
3116,0.012656126,4.1185078e-5,60300,0.15158609,0.18781516,0.29784656,0.26339582,0.099356353,0.01436842,0.0038236431,27900,0.023372121,0.0010003372
2894,0.030212082,0.0037142779,129200,0.057357918,0.072607502,0.11656866,0.1751419,0.57832396,0.2547206,0.05578047,62000,0.23596545,0.070623107
1832,0.0084346281,0.0014324071,83700,0.053990893,0.11097059,0.24682631,0.32314175,0.26507044,0.038861521,0.0067793848,38600,0.047654036,0.0092346407
1664,0.013452135,0,91600,0.045161761,0.11113974,0.18982834,0.30741411,0.34645611,0.042109314,5.8179878e-4,48500,0.072570197,0.00785108
1409,0.030457607,0,86600,0.080174014,0.11591581,0.20696402,0.27050689,0.32643932,0.080455109,0.0070990878,45800,0.04357364,0.0034615903
3654,0.028413193,5.8549729e-5,90600,0.085422605,0.14592558,0.16727246,0.20657897,0.39480028,0.12384181,0.037281584,48600,0.14194171,0.027677445
2345,0.0097989738,2.7057002e-4,122900,0.021645345,0.060225993,0.12293826,0.22818145,0.56700897,0.24415778,0.066434525,57400,0.17836915,0.037403461
10395,0.023036603,5.1459868e-4,139300,0.049255177,0.080899164,0.12018013,0.16172546,0.5879401,0.3461408,0.12273797,61200,0.20789504,0.053151838
1325,0.027077734,5.3568848e-4,106900,0.05863943,0.10860051,0.1511232,0.20245101,0.47918588,0.20652878,0.061842754,56900,0.19357823,0.035349708
3167,0.020168917,6.222738e-5,59400,0.14598458,0.21716319,0.28666985,0.25854498,0.091637418,0.012026849,0.002115617,28400,0.032588769,0.0055440185
3384,0.015549001,7.2749011e-4,120200,0.032071449,0.065096766,0.13378403,0.22101587,0.54803193,0.18744758,0.029284189,60000,0.18503706,0.036991991
3469,0.014573715,6.1268467e-5,78600,0.069819294,0.14921242,0.23171408,0.34658483,0.2026694,0.045212995,0.0082839457,42600,0.063814901,0.013310788
1057,0.019542847,2.5485171e-4,76700,0.11226147,0.1514383,0.2098365,0.27056611,0.25589758,0.048403546,0.0074745822,36700,0.062646277,0.012834295
63,0.016827494,4.4944926e-4,85400,0.093693405,0.13901599,0.18579093,0.25298145,0.32851827,0.07979966,0.011948984,39600,0.073672086,0.014841774
72,0.016158605,9.2672207e-4,71600,0.074326754,0.16032337,0.28361124,0.2966013,0.18513726,0.035849459,0.0039132312,39600,0.064109042,0.011318855
1537,0.027492894,0.001806843,80500,0.095504478,0.1560462,0.19848174,0.24143034,0.30853721,0.077116095,0.011796471,42400,0.080126889,0.014526786
1328,0.039329737,0.0032740091,120100,0.072092436,0.097975157,0.13662621,0.16007172,0.53323442,0.2914739,0.10021389,63700,0.26883623,0.078305036
1808,0.006327522,1.8191617e-4,83700,0.062507913,0.12204985,0.212825,0.34308794,0.25952941,0.038041033,0.006696254,35400,0.035093095,0.0048162281
2441,0.021440152,8.3912368e-4,76700,0.12657896,0.1652551,0.18424714,0.26448587,0.25943282,0.050493032,0.0096025523,37200,0.055632405,0.011536225
1538,0.026373705,0,92900,0.081401214,0.12553672,0.17300835,0.21507552,0.40497822,0.14508693,0.037114128,44700,0.09994024,0.014334464
51,0.012680815,8.5210177e-4,99200,0.05918083,0.10662623,0.1579812,0.25327256,0.42293918,0.12138234,0.022127504,42000,0.10113613,0.022363098
3599,0.076487988,0.0025139302,31700,0.38702601,0.25336421,0.15341939,0.11700218,0.089188114,0.012956348,0.0029801775,39300,0.044667512,0.0072558606
3656,0.025995217,0.0011846466,83600,0.093281984,0.15114863,0.18540779,0.24141775,0.32874388,0.067029059,0.0077261655,46500,0.092875257,0.018224247
3658,0.022225698,0.0020473851,125100,0.049989671,0.081017978,0.11710292,0.18151806,0.57037145,0.22693284,0.048796397,57900,0.23579828,0.071049467
30646,0.06644889,0.001444945,26400,0.47349706,0.26681232,0.13051082,0.082761534,0.046418361,0.0046430472,0.0014161171,29800,0.033020366,0.0044244034
9741,0.024302004,0.0021781768,100800,0.057812102,0.10009433,0.16860697,0.23382792,0.4396587,0.10522911,0.014260364,57100,0.19251461,0.044573385
3661,0.06820751,0.0010027139,42400,0.2800138,0.24878812,0.20320743,0.15383393,0.11415663,0.019080615,0.0028040351,38400,0.046871904,0.0058617666
10115,0.029185917,7.3564734e-4,74300,0.12804703,0.16944188,0.19910988,0.24000932,0.26339188,0.050193992,0.0068599633,43000,0.070433877,0.012814503
11163,0.021375498,0,80500,0.074876249,0.1671067,0.20577499,0.32555455,0.22668749,0.031875238,0.0099435924,40600,0.061391529,0.010760104
9930,0.029882222,0.0073725837,64200,0.12322879,0.20817339,0.24311107,0.2716324,0.15385436,0.024152597,0.002673933,43300,0.10324369,0.035384223
3350,0.0064592357,0,100600,0.049041897,0.099849559,0.16494945,0.24669136,0.4394677,0.12437651,0.014910629,28700,0.028078254,0.0054188063
1962,0.023227936,7.927003e-5,67000,0.12546828,0.18884632,0.23714671,0.27414942,0.17438915,0.030238355,0.0030741435,36000,0.028167438,0.0075687165
1441,0.03778879,0,40000,0.24706466,0.31648535,0.24231988,0.11294147,0.081188656,0.0013461077,2.3529911e-4,30100,0.0081598647,2.9478481e-4
3578,0.028314995,0.0011116622,69900,0.14577155,0.18656996,0.20887762000000001,0.22769842,0.23108259,0.058785714,0.017204324,40200,0.05467378,0.0098381704
1094,0.0093466211,0,72600,0.090844169,0.14859568,0.2729055,0.26313338,0.22452135,0.077735834,0.013763021,40300,0.061650611,0.0073988
1329,0.04254083,5.4433756e-4,96500,0.08552739,0.12581083,0.16913763,0.18692532,0.43259877,0.16603509,0.039641704,59000,0.22808044,0.03324341
3353,0.033514135,8.1698836e-6,95300,0.053269252,0.12786333,0.19414598,0.25663638,0.36808515,0.071951345,0.0030449112,102700,0.54834217,0.038835775
3534,0.011153774,7.9904991e-4,174200,0.036043763,0.057672575,0.1072139,0.13615909,0.6629107,0.42260876000000003,0.15118773,46600,0.15473384,0.043370701
3131,0.011262643,2.2750716e-4,85200,0.064957201,0.12594768,0.19815926,0.32864818,0.28228766,0.04533295,0.0056747175,41400,0.081134938,0.0093564242
3185,0.011506592,7.5467146e-4,93600,0.050678287,0.13913382999999999,0.17249773,0.22438934,0.41330081,0.14794357,0.028488513,46400,0.15981932,0.045483697
3675,0.011315004,4.6642942e-4,107400,0.036872406,0.079132795,0.15044266,0.25678113,0.476771,0.15658705,0.030204002,41400,0.11676934,0.021214599
3696,0.011759596,9.0163994e-6,120100,0.041126646,0.073611632,0.14287041,0.1984355,0.54395598,0.26361474,0.075884409,46700,0.10974365,0.025021823
3745,0.014619415,0.001019173,151000,0.028213162,0.046673536,0.08589936,0.15532267,0.6838913,0.31376123,0.073188759,71200,0.30782422,0.099985167
3747,0.024868697,0,69900,0.13119617,0.1636592,0.23639224,0.26284117,0.20591116,0.019172626,0.0065283594,38200,0.072825164,0.0094807809
3798,0.024520488,0.0014539137,108100,0.053789549,0.09040527,0.1424607,0.23055056,0.48279393,0.14766757,0.025079435,57500,0.19882999,0.042428248
1024,0.024878439,5.2374155e-5,60200,0.18134975,0.2137644,0.20776463,0.23399216,0.16312902,0.025157044,0.0041402336,35800,0.022943009,0.0050655454
3955,0.02001611,3.8712187e-4,79700,0.088970080000000007,0.14100628,0.2163581,0.29208046,0.26158512,0.048405666,0.0059712329,37500,0.047911551,0.0069329855
1601,0.014645496,0,85400,0.070339933,0.13826951,0.19824535,0.28553069,0.30761442,0.04630081,0.006077745,37500,0.03804604,0.0061687245
83,0.0087985052,2.1696437e-4,96100,0.039766308,0.085797966,0.17612804,0.31854755,0.37976012,0.089736566,0.016502807,44000,0.086482368,0.017919917
